0	22.600000
1	21.400000
2	-10.666667
3	-25.933333
4	19.000000
5	-31.866667
6	26.933333
7	12.600000
8	25.066667
9	23.066667
10	0.733333
11	5.000000
12	1.533333
13	-26.466667
14	22.666667
15	-1.533333
16	-7.466667
17	4.733333
18	26.600000
19	-11.533333
20	11.400000
21	1.000000
22	-6.800000
23	4.866667
24	-3.866667
25	25.933333
26	-10.400000
27	3.066667
28	2.266667
29	24.466667
30	1.533333
31	-7.666667
32	3.133333
33	24.200000
34	8.866667
35	12.133333
36	-18.533333
37	-9.600000
38	17.866667
39	22.400000
40	-0.266667
41	19.000000
42	5.800000
43	1.000000
44	13.600000
45	5.866667
46	6.533333
47	-25.000000
48	26.000000
49	25.133333
50	1.000000
51	8.533333
52	-2.733333
53	6.600000
54	1.000000
55	17.200000
56	2.866667
57	11.866667
58	34.600000
59	6.666667
60	5.466667
61	24.000000
62	-3.733333
63	0.200000
64	8.333333
65	28.533333
66	-0.800000
67	3.533333
68	22.666667
69	2.000000
70	1.000000
71	1.000000
72	9.600000
73	-5.800000
74	7.733333
75	3.600000
76	1.000000
77	17.333333
78	16.533333
79	1.600000
80	-1.733333
81	-1.733333
82	35.533333
83	5.333333
84	2.000000
85	14.000000
86	0.800000
87	32.800000
88	0.000000
89	0.000000
90	0.000000
91	0.000000
92	7.666667
93	-7.600000
94	6.333333
95	18.133333
96	16.000000
97	-0.666667
98	2.200000
99	0.000000
100	0.000000
101	9.466667
102	-0.800000
103	1.000000
104	3.000000
105	26.933333
106	12.933333
107	-0.466667
108	-2.000000
109	2.933333
110	4.466667
111	29.400000
112	25.733333
113	9.333333
114	15.533333
115	24.266667
116	29.333333
117	20.866667
118	0.400000
119	0.000000
120	6.600000
121	1.733333
122	2.066667
123	0.266667
124	2.533333
125	5.266667
126	-3.266667
127	4.266667
128	5.933333
129	0.200000
130	0.000000
131	0.000000
132	13.333333
133	1.000000
134	23.400000
135	19.333333
136	2.400000
137	13.866667
138	0.533333
139	2.200000
140	3.266667
141	1.000000
142	3.600000
143	12.733333
144	14.400000
145	4.333333
146	1.533333
147	5.266667
148	0.000000
149	5.866667
150	6.800000
151	26.066667
152	12.000000
153	5.533333
154	19.133333
155	9.866667
156	19.000000
157	6.533333
158	3.466667
159	-4.666667
160	-5.266667
161	0.000000
162	0.000000
163	-9.066667
164	3.933333
165	19.200000
166	19.800000
167	1.866667
168	2.866667
169	12.066667
170	21.266667
171	8.933333
172	1.000000
173	0.333333
174	9.000000
175	18.000000
176	24.600000
177	1.400000
178	0.000000
179	14.000000
180	6.600000
181	6.533333
182	13.800000
183	0.400000
184	10.400000
185	10.466667
186	0.200000
187	0.000000
188	0.466667
189	0.000000
190	0.000000
191	-7.933333
192	18.933333
193	0.800000
194	8.466667
195	0.000000
196	11.266667
197	0.000000
198	1.000000
199	17.200000
200	16.933333
201	32.333333
202	4.266667
203	-1.666667
204	-6.866667
205	34.466667
206	-8.333333
207	-0.666667
208	12.733333
209	23.466667
210	24.933333
211	62.266667
212	8.533333
213	1.533333
214	-3.466667
215	0.000000
216	1.000000
217	1.266667
218	0.000000
219	7.666667
220	2.866667
221	21.933333
222	3.400000
223	13.400000
224	-6.400000
225	12.800000
226	19.866667
227	-15.800000
228	-15.066667
229	4.066667
230	23.333333
231	7.200000
232	1.800000
233	8.800000
234	0.866667
235	6.533333
236	5.866667
237	2.200000
238	0.000000
239	-5.266667
240	21.866667
241	0.866667
242	6.466667
243	-3.466667
244	-12.666667
245	-5.866667
246	29.466667
247	7.533333
248	13.466667
249	6.000000
250	13.600000
251	18.400000
252	15.133333
253	0.000000
254	10.466667
255	0.000000
256	-4.000000
257	7.000000
258	9.400000
259	8.933333
260	-24.733333
261	0.200000
262	3.800000
263	-3.466667
264	8.666667
265	9.000000
266	1.666667
267	-12.000000
268	24.866667
269	-15.466667
270	1.000000
271	10.733333
272	5.400000
273	9.333333
274	11.600000
275	7.066667
276	-0.333333
277	7.866667
278	0.000000
279	29.933333
280	17.400000
281	33.866667
282	9.800000
283	23.133333
284	12.733333
285	10.800000
286	0.000000
287	0.000000
288	0.000000
289	15.066667
290	4.600000
291	0.000000
292	0.000000
293	5.400000
294	0.000000
295	-19.666667
296	7.933333
297	-2.066667
298	0.000000
299	0.000000
300	11.200000
301	12.066667
302	0.000000
303	0.466667
304	0.000000
305	0.133333
306	-22.466667
307	3.200000
308	0.000000
309	0.000000
310	0.000000
311	0.000000
312	0.000000
313	0.000000
314	0.533333
315	0.000000
316	2.800000
317	0.000000
318	0.600000
319	0.000000
320	2.000000
321	1.600000
322	5.533333
323	3.600000
324	0.000000
325	0.000000
326	-8.133333
327	3.133333
328	0.000000
329	5.400000
330	0.000000
331	5.733333
332	8.733333
333	38.066667
334	4.133333
335	0.000000
336	1.000000
337	1.666667
338	3.866667
339	12.800000
340	11.333333
341	2.333333
342	7.933333
343	0.000000
344	4.666667
345	0.000000
346	0.000000
347	0.000000
348	5.333333
349	-1.333333
350	21.866667
351	5.466667
352	0.133333
353	4.000000
354	2.666667
355	-0.600000
356	26.200000
357	6.266667
358	22.266667
359	1.000000
360	-2.133333
361	0.000000
362	0.000000
363	4.000000
364	1.733333
365	-10.333333
366	14.800000
367	5.533333
368	6.200000
369	0.000000
370	5.600000
371	-12.666667
372	0.733333
373	23.666667
374	10.333333
375	8.533333
376	12.466667
377	13.466667
378	3.333333
379	3.133333
380	13.733333
381	6.466667
382	0.000000
383	17.000000
384	5.133333
385	5.066667
386	0.000000
387	1.333333
388	0.000000
389	2.933333
390	0.000000
391	0.000000
392	0.533333
393	18.866667
394	10.133333
395	0.000000
396	10.666667
397	7.533333
398	8.600000
399	16.066667
400	19.133333
401	23.200000
